asn=0    	id=-1  	Main	copying configuration file /home/lkw/tsch-sim-history/tsch-sim/examples/mesh/config-mobility.json to output directory /home/lkw/tsch-sim-history/tsch-sim/examples/mesh/results/link_quality_with_distance/3600s-29380/config-mobility.json
asn=104231	id=1   	App	generate a packet, seqnum=148 for=2
asn=104317	id=2   	RPL	DIS output to -1
asn=104346	id=-1  	link_model	path_loss_dbm = 103.00869491383621, current bitrate = 50, current distance is 632.9833460050495
asn=104399	id=-1  	link_model	path_loss_dbm = 103.00869491383621, current bitrate = 50, current distance is 632.9833460050495
asn=104399	id=1   	Node	tx done to=2 numtx=5 acked=false
asn=104493	id=-1  	Mobility	update positions
asn=104493	id=2   	Mobility	at 3070.004 pos is 621.995
asn=104552	id=-1  	link_model	path_loss_dbm = 102.82616933686488, current bitrate = 50, current distance is 621.9952260050695
asn=104552	id=1   	Node	tx done to=2 numtx=6 acked=false
asn=104620	id=-1  	link_model	path_loss_dbm = 102.82616933686488, current bitrate = 50, current distance is 621.9952260050695
asn=104620	id=1   	Node	tx done to=2 numtx=7 acked=false
asn=104639	id=2   	App	skipping generation of a packet, for=1,do_generate = false
asn=104688	id=-1  	link_model	path_loss_dbm = 102.82616933686488, current bitrate = 50, current distance is 621.9952260050695
asn=104688	id=1   	App	dropping app packet seqnum=137 for=2 to=2: tx_limit=8 reached
asn=104688	id=1   	Node	tx done to=2 numtx=8 acked=false, remove packet
asn=104834	id=1   	App	generate a packet, seqnum=149 for=2
asn=104834	id=-1  	Mobility	update positions
asn=104834	id=2   	Mobility	at 3080.023 pos is 610.975
asn=104977	id=-1  	link_model	path_loss_dbm = 102.6398390488247, current bitrate = 50, current distance is 610.9747880050895
asn=104977	id=1   	Node	tx done to=2 numtx=1 acked=false
asn=105045	id=-1  	link_model	path_loss_dbm = 102.6398390488247, current bitrate = 50, current distance is 610.9747880050895
asn=105045	id=1   	Node	tx done to=2 numtx=2 acked=false
asn=105140	id=2   	App	skipping generation of a packet, for=1,do_generate = false
asn=105167	id=2   	RPL	DIS output to -1
asn=105174	id=-1  	Mobility	update positions
asn=105174	id=2   	Mobility	at 3090.012 pos is 599.987
asn=105183	id=-1  	link_model	path_loss_dbm = 102.45067851022623, current bitrate = 50, current distance is 599.9866680051095
asn=105368	id=-1  	link_model	path_loss_dbm = 102.45067851022623, current bitrate = 50, current distance is 599.9866680051095
asn=105368	id=1   	Node	tx done to=2 numtx=3 acked=false
asn=105412	id=1   	App	generate a packet, seqnum=150 for=2
asn=105412	id=1   	App	dropping app packet seqnum=150 for=2 to=2: queue full
asn=105514	id=-1  	Mobility	update positions
asn=105514	id=2   	Mobility	at 3100.001 pos is 588.999
asn=105725	id=-1  	link_model	path_loss_dbm = 102.25802148411738, current bitrate = 50, current distance is 588.9985480051296
asn=105725	id=1   	Node	tx done to=2 numtx=4 acked=false
asn=105740	id=1   	App	generate a packet, seqnum=151 for=2
asn=105740	id=1   	App	dropping app packet seqnum=151 for=2 to=2: queue full
asn=105855	id=-1  	Mobility	update positions
asn=105855	id=2   	Mobility	at 3110.020 pos is 577.978
asn=105897	id=2   	App	skipping generation of a packet, for=1,do_generate = false
asn=106054	id=2   	RPL	DIS output to -1
asn=106082	id=1   	Node	tx done to=2 numtx=5 acked=false
asn=106195	id=-1  	Main	3120 seconds, progress 86.67%
asn=106195	id=-1  	Main	periodic route processing for all nodes
asn=106195	id=1   	TSCH	stats: {"idle_listen":9331,"channel_scan":0,"rx_data":9,"rx_data_tx_ack":62,"tx_data":259,"tx_data_rx_ack":443}
asn=106195	id=2   	TSCH	stats: {"idle_listen":9338,"channel_scan":0,"rx_data":29,"rx_data_tx_ack":73,"tx_data":95,"tx_data_rx_ack":104}
asn=106195	id=-1  	Mobility	update positions
asn=106195	id=2   	Mobility	at 3120.009 pos is 566.990
asn=106320	id=-1  	link_model	path_loss_dbm = 101.86108950378444, current bitrate = 50, current distance is 566.9899900051696
asn=106320	id=1   	Node	tx done to=2 numtx=6 acked=false
asn=106405	id=-1  	link_model	path_loss_dbm = 101.86108950378444, current bitrate = 50, current distance is 566.9899900051696
asn=106405	id=1   	Node	tx done to=2 numtx=7 acked=false
asn=106444	id=1   	App	generate a packet, seqnum=152 for=2
asn=106444	id=1   	App	dropping app packet seqnum=152 for=2 to=2: queue full
asn=106536	id=-1  	Mobility	update positions
asn=106536	id=2   	Mobility	at 3130.028 pos is 555.970
asn=106677	id=-1  	link_model	path_loss_dbm = 101.65650429232659, current bitrate = 50, current distance is 555.96955200519
asn=106677	id=1   	App	dropping app packet seqnum=140 for=2 to=2: tx_limit=8 reached
asn=106677	id=1   	Node	tx done to=2 numtx=8 acked=false, remove packet
asn=106745	id=-1  	link_model	path_loss_dbm = 101.65650429232659, current bitrate = 50, current distance is 555.96955200519
asn=106745	id=1   	Node	tx done to=2 numtx=1 acked=false
asn=106756	id=2   	App	skipping generation of a packet, for=1,do_generate = false
asn=106796	id=-1  	link_model	path_loss_dbm = 101.65650429232659, current bitrate = 50, current distance is 555.96955200519
asn=106796	id=1   	Node	tx done to=2 numtx=2 acked=false
asn=106799	id=2   	RPL	DIS output to -1
asn=106826	id=-1  	link_model	path_loss_dbm = 101.65650429232659, current bitrate = 50, current distance is 555.96955200519
asn=106876	id=-1  	Mobility	update positions
asn=106876	id=2   	Mobility	at 3140.017 pos is 544.981
asn=106932	id=-1  	link_model	path_loss_dbm = 101.44844104171088, current bitrate = 50, current distance is 544.9814320052101
asn=106932	id=1   	Node	tx done to=2 numtx=3 acked=false
asn=106966	id=-1  	link_model	path_loss_dbm = 101.44844104171088, current bitrate = 50, current distance is 544.9814320052101
asn=106966	id=1   	Node	tx done to=2 numtx=4 acked=false
asn=107185	id=1   	App	generate a packet, seqnum=153 for=2
asn=107216	id=-1  	Mobility	update positions
asn=107216	id=2   	Mobility	at 3150.006 pos is 533.993
asn=107221	id=-1  	link_model	path_loss_dbm = 101.23613972994474, current bitrate = 50, current distance is 533.9933120052301
asn=107221	id=1   	Node	tx done to=2 numtx=5 acked=false
asn=107288	id=2   	App	skipping generation of a packet, for=1,do_generate = false
asn=107425	id=-1  	link_model	path_loss_dbm = 101.23613972994474, current bitrate = 50, current distance is 533.9933120052301
asn=107425	id=1   	Node	tx done to=2 numtx=6 acked=false
asn=107544	id=-1  	link_model	path_loss_dbm = 101.23613972994474, current bitrate = 50, current distance is 533.9933120052301
asn=107544	id=1   	Node	tx done to=2 numtx=7 acked=false
asn=107557	id=-1  	Mobility	update positions
asn=107557	id=2   	Mobility	at 3160.025 pos is 522.973
asn=107563	id=2   	RPL	DIS output to -1
asn=107570	id=-1  	link_model	path_loss_dbm = 101.01878001850707, current bitrate = 50, current distance is 522.9728740052501
asn=107799	id=-1  	link_model	path_loss_dbm = 101.01878001850707, current bitrate = 50, current distance is 522.9728740052501
asn=107799	id=1   	App	dropping app packet seqnum=143 for=2 to=2: tx_limit=8 reached
asn=107799	id=1   	Node	tx done to=2 numtx=8 acked=false, remove packet
asn=107897	id=-1  	Mobility	update positions
asn=107897	id=2   	Mobility	at 3170.014 pos is 511.985
asn=107942	id=1   	App	generate a packet, seqnum=154 for=2
asn=107952	id=-1  	link_model	path_loss_dbm = 100.79744879170474, current bitrate = 50, current distance is 511.98475400527013
asn=107952	id=1   	Node	tx done to=2 numtx=1 acked=false
asn=108062	id=2   	App	skipping generation of a packet, for=1,do_generate = false
asn=108103	id=2   	RPL	DIS output to -1
asn=108128	id=-1  	link_model	path_loss_dbm = 100.79744879170474, current bitrate = 50, current distance is 511.98475400527013
asn=108237	id=-1  	Main	3180 seconds, progress 88.33%
asn=108237	id=-1  	Main	periodic route processing for all nodes
asn=108237	id=1   	TSCH	stats: {"idle_listen":9512,"channel_scan":0,"rx_data":9,"rx_data_tx_ack":62,"tx_data":263,"tx_data_rx_ack":455}
asn=108237	id=2   	TSCH	stats: {"idle_listen":9517,"channel_scan":0,"rx_data":29,"rx_data_tx_ack":73,"tx_data":98,"tx_data_rx_ack":104}
asn=108237	id=-1  	Mobility	update positions
asn=108237	id=2   	Mobility	at 3180.003 pos is 500.997
asn=108258	id=-1  	link_model	path_loss_dbm = 100.57131549671838, current bitrate = 50, current distance is 500.99663400529016
asn=108258	id=1   	Node	tx done to=2 numtx=2 acked=false
asn=108462	id=-1  	link_model	path_loss_dbm = 100.57131549671838, current bitrate = 50, current distance is 500.99663400529016
asn=108462	id=1   	Node	tx done to=2 numtx=3 acked=false
asn=108474	id=1   	App	generate a packet, seqnum=155 for=2
asn=108474	id=1   	App	dropping app packet seqnum=155 for=2 to=2: queue full
asn=108578	id=-1  	Mobility	update positions
asn=108578	id=2   	Mobility	at 3190.022 pos is 489.976
asn=108632	id=-1  	link_model	path_loss_dbm = 100.33947966419422, current bitrate = 50, current distance is 489.97619600531016
asn=108632	id=1   	Node	tx done to=2 numtx=4 acked=false
asn=108644	id=2   	RPL	DIS output to -1
asn=108655	id=-1  	link_model	path_loss_dbm = 100.33947966419422, current bitrate = 50, current distance is 489.97619600531016
asn=108779	id=-1  	link_model	path_loss_dbm = 100.33947966419422, current bitrate = 50, current distance is 489.97619600531016
asn=108836	id=-1  	link_model	path_loss_dbm = 100.33947966419422, current bitrate = 50, current distance is 489.97619600531016
asn=108836	id=1   	Node	tx done to=2 numtx=5 acked=false
asn=108864	id=2   	App	skipping generation of a packet, for=1,do_generate = false
asn=108918	id=-1  	Mobility	update positions
asn=108918	id=2   	Mobility	at 3200.011 pos is 478.988
asn=109125	id=-1  	link_model	path_loss_dbm = 100.10307295597417, current bitrate = 50, current distance is 478.9880760053302
asn=109125	id=1   	Node	tx done to=2 numtx=6 acked=false
asn=109176	id=-1  	link_model	path_loss_dbm = 100.10307295597417, current bitrate = 50, current distance is 478.9880760053302
asn=109234	id=2   	App	skipping generation of a packet, for=1,do_generate = false
asn=109258	id=-1  	Mobility	update positions
asn=109258	id=2   	Mobility	at 3210.000 pos is 468.000
asn=109298	id=1   	App	generate a packet, seqnum=156 for=2
asn=109298	id=1   	App	dropping app packet seqnum=156 for=2 to=2: queue full
asn=109363	id=-1  	link_model	path_loss_dbm = 99.86117959801601, current bitrate = 50, current distance is 467.9999560053502
asn=109363	id=1   	Node	tx done to=2 numtx=7 acked=false
asn=109554	id=2   	RPL	DIS output to -1
asn=109554	id=-1  	link_model	path_loss_dbm = 99.86117959801601, current bitrate = 50, current distance is 467.9999560053502
asn=109554	id=1   	RPL	received a DIS from 2
asn=109599	id=-1  	Mobility	update positions
asn=109599	id=2   	Mobility	at 3220.019 pos is 456.980
asn=109650	id=1   	RPL	DIO output to -1
asn=109678	id=-1  	link_model	path_loss_dbm = 99.61280175038401, current bitrate = 50, current distance is 456.9795180053702
asn=109686	id=-1  	link_model	path_loss_dbm = 99.61280175038401, current bitrate = 50, current distance is 456.9795180053702
asn=109686	id=1   	App	dropping app packet seqnum=146 for=2 to=2: tx_limit=8 reached
asn=109686	id=1   	Node	tx done to=2 numtx=8 acked=false, remove packet
asn=109720	id=-1  	link_model	path_loss_dbm = 99.61280175038401, current bitrate = 50, current distance is 456.9795180053702
asn=109720	id=1   	Node	tx done to=2 numtx=1 acked=false
asn=109856	id=-1  	link_model	path_loss_dbm = 99.61280175038401, current bitrate = 50, current distance is 456.9795180053702
asn=109856	id=1   	Node	tx done to=2 numtx=2 acked=false
asn=109939	id=-1  	Mobility	update positions
asn=109939	id=2   	Mobility	at 3230.008 pos is 445.991
asn=109959	id=1   	RPL	DIO output to -1
asn=109975	id=-1  	link_model	path_loss_dbm = 99.35911568168578, current bitrate = 50, current distance is 445.99139800539024
asn=109975	id=1   	Node	tx done to=2 numtx=3 acked=false
asn=109988	id=-1  	link_model	path_loss_dbm = 99.35911568168578, current bitrate = 50, current distance is 445.99139800539024
asn=110094	id=-1  	link_model	path_loss_dbm = 99.35911568168578, current bitrate = 50, current distance is 445.99139800539024
asn=110094	id=1   	Node	tx done to=2 numtx=4 acked=false
asn=110116	id=2   	App	skipping generation of a packet, for=1,do_generate = false
asn=110230	id=-1  	link_model	path_loss_dbm = 99.35911568168578, current bitrate = 50, current distance is 445.99139800539024
asn=110230	id=1   	Node	tx done to=2 numtx=5 acked=false
asn=110231	id=1   	App	generate a packet, seqnum=157 for=2
asn=110280	id=-1  	Main	3240 seconds, progress 90.00%
asn=110280	id=-1  	Main	periodic route processing for all nodes
asn=110280	id=1   	TSCH	stats: {"idle_listen":9690,"channel_scan":0,"rx_data":10,"rx_data_tx_ack":62,"tx_data":270,"tx_data_rx_ack":467}
asn=110280	id=2   	TSCH	stats: {"idle_listen":9698,"channel_scan":0,"rx_data":29,"rx_data_tx_ack":73,"tx_data":100,"tx_data_rx_ack":104}
asn=110280	id=-1  	Mobility	update positions
asn=110280	id=2   	Mobility	at 3240.026 pos is 434.971
asn=110470	id=2   	App	skipping generation of a packet, for=1,do_generate = false
asn=110483	id=1   	RPL	DIO output to -1
asn=110484	id=-1  	link_model	path_loss_dbm = 99.09832641826401, current bitrate = 50, current distance is 434.97096000541023
asn=110484	id=2   	RPL	DIO input from 1
asn=110484	id=2   	RPL	DIO output to 1
asn=110553	id=-1  	link_model	path_loss_dbm = 99.09832641826401, current bitrate = 50, current distance is 434.97096000541023
asn=110553	id=1   	Node	tx done to=2 numtx=6 acked=false
asn=110566	id=2   	RPL	DIS output to -1
asn=110577	id=-1  	link_model	path_loss_dbm = 99.09832641826401, current bitrate = 50, current distance is 434.97096000541023
asn=110620	id=-1  	Mobility	update positions
asn=110620	id=2   	Mobility	at 3250.016 pos is 423.983
asn=110723	id=-1  	link_model	path_loss_dbm = 98.8316388146431, current bitrate = 50, current distance is 423.98284000543026
asn=110723	id=1   	Node	tx done to=2 numtx=7 acked=false
asn=110808	id=-1  	link_model	path_loss_dbm = 98.8316388146431, current bitrate = 50, current distance is 423.98284000543026
asn=110808	id=1   	App	dropping app packet seqnum=148 for=2 to=2: tx_limit=8 reached
asn=110808	id=1   	Node	tx done to=2 numtx=8 acked=false, remove packet
asn=110890	id=1   	App	generate a packet, seqnum=158 for=2
asn=110927	id=-1  	link_model	path_loss_dbm = 98.8316388146431, current bitrate = 50, current distance is 423.98284000543026
asn=110927	id=1   	Node	tx done to=2 numtx=1 acked=false
asn=110960	id=-1  	Mobility	update positions
asn=110960	id=2   	Mobility	at 3260.005 pos is 412.995
asn=110961	id=-1  	link_model	path_loss_dbm = 98.55794808935869, current bitrate = 50, current distance is 412.9947200054503
asn=110961	id=1   	Node	tx done to=2 numtx=2 acked=false
asn=111171	id=2   	RPL	DIS output to -1
asn=111197	id=-1  	link_model	path_loss_dbm = 98.55794808935869, current bitrate = 50, current distance is 412.9947200054503
asn=111197	id=1   	RPL	received a DIS from 2
asn=111221	id=2   	App	skipping generation of a packet, for=1,do_generate = false
asn=111267	id=-1  	link_model	path_loss_dbm = 98.55794808935869, current bitrate = 50, current distance is 412.9947200054503
asn=111267	id=1   	Node	tx done to=2 numtx=3 acked=false
asn=111278	id=1   	RPL	DIO output to -1
asn=111290	id=-1  	link_model	path_loss_dbm = 98.55794808935869, current bitrate = 50, current distance is 412.9947200054503
asn=111301	id=-1  	Mobility	update positions
asn=111301	id=2   	Mobility	at 3270.023 pos is 401.974
asn=111330	id=1   	App	generate a packet, seqnum=159 for=2
asn=111330	id=1   	App	dropping app packet seqnum=159 for=2 to=2: queue full
asn=111403	id=-1  	link_model	path_loss_dbm = 98.27603853985892, current bitrate = 50, current distance is 401.97428200547074
asn=111403	id=1   	Node	tx done to=2 numtx=4 acked=false
asn=111506	id=1   	RPL	DIO output to -1
asn=111507	id=-1  	link_model	path_loss_dbm = 98.27603853985892, current bitrate = 50, current distance is 401.97428200547074
asn=111641	id=-1  	Mobility	update positions
asn=111641	id=2   	Mobility	at 3280.013 pos is 390.986
asn=111675	id=-1  	link_model	path_loss_dbm = 97.98715338922734, current bitrate = 50, current distance is 390.98616200549077
asn=111675	id=1   	Node	tx done to=2 numtx=5 acked=false
asn=111760	id=-1  	link_model	path_loss_dbm = 97.98715338922734, current bitrate = 50, current distance is 390.98616200549077
asn=111760	id=1   	Node	tx done to=2 numtx=6 acked=false
asn=111875	id=1   	App	generate a packet, seqnum=160 for=2
asn=111875	id=1   	App	dropping app packet seqnum=160 for=2 to=2: queue full
asn=111912	id=2   	RPL	DIS output to -1
asn=111941	id=-1  	link_model	path_loss_dbm = 97.98715338922734, current bitrate = 50, current distance is 390.98616200549077
asn=111981	id=-1  	Mobility	update positions
asn=111981	id=2   	Mobility	at 3290.002 pos is 379.998
asn=111981	id=-1  	link_model	path_loss_dbm = 97.6900327166536, current bitrate = 50, current distance is 379.9980420055108
asn=111981	id=1   	Node	tx done to=2 numtx=7 acked=false
asn=112024	id=1   	RPL	DIO output to -1
asn=112032	id=-1  	link_model	path_loss_dbm = 97.6900327166536, current bitrate = 50, current distance is 379.9980420055108
asn=112032	id=2   	App	rx app packet seqnum=149 from=1
asn=112032	id=-1  	link_model	path_loss_dbm = 97.6900327166536, current bitrate = 50, current distance is 379.9980420055108
asn=112032	id=1   	Node	tx done to=2 numtx=8 acked=true, remove packet
